    0	  1130.4	   179.5	   291.0	   380.9	   279.0
    1	  1131.5	   176.8	   291.9	   381.9	   280.9
    2	  1138.5	   177.6	   295.6	   383.6	   281.6
    3	  1142.6	   177.8	   296.7	   385.0	   283.1
    4	  1146.7	   179.3	   298.2	   385.9	   283.3
    5	  1148.2	   178.6	   299.1	   386.2	   284.2
    6	  1153.0	   179.5	   301.2	   387.3	   285.1
    7	  1153.9	   178.6	   302.7	   386.8	   285.8
    8	  1154.1	   178.4	   302.3	   387.9	   285.5
    9	  1156.6	   179.4	   303.3	   387.9	   286.0
   10	  1156.2	   178.8	   303.0	   388.4	   285.9
   11	  1156.8	   178.4	   303.4	   388.4	   286.6
   12	  1158.5	   178.3	   303.2	   389.6	   287.4
   13	  1159.9	   179.0	   304.5	   389.2	   287.2
   14	  1161.0	   178.7	   303.7	   390.9	   287.7
   15	  1159.5	   178.5	   303.6	   390.3	   287.1
   16	  1160.3	   177.9	   304.6	   390.3	   287.5
   17	  1162.4	   178.5	   304.3	   391.0	   288.5
   18	  1161.4	   179.0	   303.6	   391.1	   287.6
   19	  1164.5	   179.0	   304.9	   391.1	   289.5
   20	  1166.6	   178.9	   306.0	   392.2	   289.6
   21	  1168.2	   178.3	   306.9	   392.8	   290.3
   22	  1169.2	   179.0	   307.0	   392.9	   290.4
   23	  1171.8	   179.5	   307.5	   394.2	   290.6
   24	  1174.7	   180.1	   308.2	   394.6	   291.9
   25	  1176.3	   180.0	   309.0	   394.8	   292.6
   26	  1178.1	   181.8	   308.9	   394.1	   293.4
   27	  1179.5	   182.1	   310.3	   393.9	   293.3
   28	  1180.0	   182.3	   310.5	   394.4	   292.9
   29	  1180.0	   181.4	   309.5	   394.9	   294.1
   30	  1182.2	   182.6	   310.2	   395.2	   294.2
   31	  1183.3	   183.6	   310.7	   394.8	   294.2
   32	  1184.6	   183.2	   311.2	   395.5	   294.7
   33	  1182.8	   183.9	   309.6	   395.6	   293.6
   34	  1180.3	   182.8	   308.7	   394.8	   294.0
   35	  1181.0	   183.4	   308.9	   394.6	   294.1
   36	  1180.2	   182.0	   309.5	   394.0	   294.6
   37	  1182.0	   183.6	   308.1	   394.9	   295.4
